# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.753753754    9.498847588    9.498847588    9.498847588
    3.768768769    9.882037995    9.882037995    9.882037995
    3.783783784   10.360068999   10.360068999   10.360068999
    3.798798799   10.979844274   10.979844274   10.979844274
    3.813813814   11.701156759   11.701156759   11.701156759
    3.828828829   12.440174268   12.440174268   12.440174268
    3.843843844   13.139313320   13.139313320   13.139313320
    3.858858859   13.788595627   13.788595627   13.788595627
    3.873873874   14.416665055   14.416665055   14.416665055
    3.888888889   15.041110831   15.041110831   15.041110831
    3.903903904   15.631971636   15.631971636   15.631971636
    3.918918919   16.164998650   16.164998650   16.164998650
    3.933933934   16.668964357   16.668964357   16.668964357
    3.948948949   17.169548763   17.169548763   17.169548763
    3.963963964   17.664814565   17.664814565   17.664814565
    3.978978979   18.160576352   18.160576352   18.160576352
    3.993993994   18.654728597   18.654728597   18.654728597
    4.009009009   19.128575331   19.128575331   19.128575331
    4.024024024   19.550116622   19.550116622   19.550116622
    4.039039039   19.899269060   19.899269059   19.899269060
    4.054054054   20.225308272   20.225308272   20.225308272
    4.069069069   20.621507712   20.621507712   20.621507712
    4.084084084   21.138797324   21.138797324   21.138797324
    4.099099099   21.767364360   21.767364360   21.767364360
    4.114114114   22.510694763   22.510694763   22.510694763
    4.129129129   23.432441415   23.432441415   23.432441415
    4.144144144   24.529943745   24.529943745   24.529943745
    4.159159159   25.658442450   25.658442450   25.658442450
    4.174174174   26.653326721   26.653326721   26.653326721
    4.189189189   27.354469558   27.354469558   27.354469558
    4.204204204   27.527921555   27.527921555   27.527921555
    4.219219219   27.041073488   27.041073488   27.041073488
    4.234234234   26.027217415   26.027217415   26.027217415
    4.249249249   24.792731746   24.792731746   24.792731746
    4.264264264   23.591750591   23.591750591   23.591750591
    4.279279279   22.442345009   22.442345009   22.442345009
    4.294294294   21.201780309   21.201780309   21.201780309
    4.309309309   19.893766939   19.893766939   19.893766939
    4.324324324   18.762566666   18.762566666   18.762566666
    4.339339339   17.971227329   17.971227329   17.971227329
    4.354354354   17.492310485   17.492310485   17.492310485
    4.369369369   17.212283725   17.212283725   17.212283725
    4.384384384   16.976490322   16.976490322   16.976490322
    4.399399399   16.597517508   16.597517508   16.597517508
    4.414414414   15.959516363   15.959516363   15.959516363
    4.429429429   15.162365015   15.162365015   15.162365015
    4.444444444   14.409655791   14.409655791   14.409655791
    4.459459459   13.799261014   13.799261014   13.799261014
    4.474474474   13.365115725   13.365115725   13.365115725
    4.489489489   13.117357659   13.117357659   13.117357659
    4.504504505   13.006512403   13.006512403   13.006512403
    4.519519520   12.951496497   12.951496497   12.951496497
    4.534534535   12.890511690   12.890511690   12.890511690
    4.549549550   12.759804386   12.759804386   12.759804386
    4.564564565   12.478885738   12.478885738   12.478885738
    4.579579580   12.019461627   12.019461627   12.019461627
    4.594594595   11.483288823   11.483288823   11.483288823
    4.609609610   11.035286299   11.035286299   11.035286299
    4.624624625   10.775802843   10.775802843   10.775802843
    4.639639640   10.711962728   10.711962728   10.711962728
    4.654654655   10.799229501   10.799229501   10.799229501
    4.669669670   10.986966920   10.986966920   10.986966920
    4.684684685   11.212414163   11.212414163   11.212414163
    4.699699700   11.401555263   11.401555263   11.401555263
    4.714714715   11.521393704   11.521393704   11.521393704
    4.729729730   11.589297292   11.589297292   11.589297292
    4.744744745   11.605183846   11.605183846   11.605183846
    4.759759760   11.510264788   11.510264788   11.510264788
    4.774774775   11.234346701   11.234346701   11.234346701
    4.789789790   10.796327936   10.796327936   10.796327936
    4.804804805   10.313320320   10.313320320   10.313320320
    4.819819820    9.898556291    9.898556291    9.898556291
    4.834834835    9.595281403    9.595281403    9.595281403
    4.849849850    9.387248893    9.387248893    9.387248893
    4.864864865    9.246270198    9.246270198    9.246270198
    4.879879880    9.159665965    9.159665965    9.159665965
    4.894894895    9.126306171    9.126306171    9.126306171
    4.909909910    9.142729732    9.142729732    9.142729732
    4.924924925    9.197255139    9.197255139    9.197255139
    4.939939940    9.276953314    9.276953314    9.276953314
    4.954954955    9.371159922    9.371159922    9.371159922
    4.969969970    9.454530826    9.454530826    9.454530826
    4.984984985    9.471839565    9.471839565    9.471839565
    5.000000000    9.362207708    9.362207708    9.362207708
    5.015015015    9.113506553    9.113506553    9.113506553
    5.030030030    8.766308730    8.766308730    8.766308730
    5.045045045    8.380477694    8.380477694    8.380477694
    5.060060060    8.015568664    8.015568664    8.015568664
    5.075075075    7.711529542    7.711529542    7.711529542
    5.090090090    7.474082522    7.474082522    7.474082522
    5.105105105    7.288884467    7.288884467    7.288884467
    5.120120120    7.147321013    7.147321013    7.147321013
    5.135135135    7.053903065    7.053903065    7.053903065
    5.150150150    7.030217019    7.030217019    7.030217019
    5.165165165    7.091420743    7.091420743    7.091420743
    5.180180180    7.216709439    7.216709439    7.216709439
    5.195195195    7.366998307    7.366998307    7.366998307
    5.210210210    7.508886240    7.508886240    7.508886240
    5.225225225    7.622166429    7.622166429    7.622166429
    5.240240240    7.682846475    7.682846475    7.682846475
    5.255255255    7.662654917    7.662654917    7.662654917
    5.270270270    7.562704963    7.562704963    7.562704963
    5.285285285    7.422086860    7.422086860    7.422086860
    5.300300300    7.261404907    7.261404907    7.261404907
    5.315315315    7.079509681    7.079509681    7.079509681
    5.330330330    6.900024969    6.900024969    6.900024969
    5.345345345    6.752046380    6.752046380    6.752046380
    5.360360360    6.645510157    6.645510157    6.645510157
    5.375375375    6.583705387    6.583705387    6.583705387
    5.390390390    6.569530163    6.569530163    6.569530163
    5.405405405    6.609032469    6.609032469    6.609032469
    5.420420420    6.714105780    6.714105780    6.714105780
    5.435435435    6.882395718    6.882395718    6.882395718
    5.450450450    7.081404873    7.081404873    7.081404873
    5.465465465    7.268303666    7.268303666    7.268303666
    5.480480480    7.426951172    7.426951172    7.426951172
    5.495495495    7.565999103    7.565999103    7.565999103
    5.510510511    7.687119260    7.687119260    7.687119260
    5.525525526    7.778421090    7.778421090    7.778421090
    5.540540541    7.843471845    7.843471845    7.843471845
    5.555555556    7.912402344    7.912402344    7.912402344
    5.570570571    8.016422132    8.016422132    8.016422132
    5.585585586    8.175541299    8.175541299    8.175541299
    5.600600601    8.388687826    8.388687826    8.388687826
    5.615615616    8.640017207    8.640017207    8.640017207
    5.630630631    8.913606626    8.913606626    8.913606626
    5.645645646    9.163765290    9.163765290    9.163765290
    5.660660661    9.310894042    9.310894042    9.310894042
    5.675675676    9.302267901    9.302267901    9.302267901
    5.690690691    9.154742568    9.154742568    9.154742568
    5.705705706    8.920814375    8.920814375    8.920814375
    5.720720721    8.648863113    8.648863113    8.648863113
    5.735735736    8.382508175    8.382508175    8.382508175
    5.750750751    8.152251366    8.152251366    8.152251366
    5.765765766    7.948672031    7.948672031    7.948672031
    5.780780781    7.745201179    7.745201179    7.745201179
    5.795795796    7.536593237    7.536593237    7.536593237
    5.810810811    7.329496653    7.329496653    7.329496653
    5.825825826    7.132213678    7.132213678    7.132213678
    5.840840841    6.960786781    6.960786781    6.960786781
    5.855855856    6.830035827    6.830035827    6.830035827
    5.870870871    6.739275799    6.739275799    6.739275799
    5.885885886    6.683517774    6.683517774    6.683517774
    5.900900901    6.658419162    6.658419162    6.658419162
    5.915915916    6.648333320    6.648333320    6.648333320
    5.930930931    6.628010106    6.628010106    6.628010106
    5.945945946    6.582904526    6.582904526    6.582904526
    5.960960961    6.520292606    6.520292606    6.520292606
    5.975975976    6.450657129    6.450657129    6.450657129
    5.990990991    6.375905844    6.375905844    6.375905844
    6.006006006    6.302617392    6.302617392    6.302617392
    6.021021021    6.239654102    6.239654102    6.239654102
    6.036036036    6.179345825    6.179345825    6.179345825
    6.051051051    6.099661554    6.099661554    6.099661554
    6.066066066    5.985133486    5.985133486    5.985133486
    6.081081081    5.849885244    5.849885244    5.849885244
    6.096096096    5.724416384    5.724416384    5.724416384
    6.111111111    5.616645019    5.616645019    5.616645019
    6.126126126    5.517956987    5.517956987    5.517956987
    6.141141141    5.434572893    5.434572893    5.434572893
    6.156156156    5.377718642    5.377718642    5.377718642
    6.171171171    5.343616184    5.343616184    5.343616184
    6.186186186    5.324904463    5.324904463    5.324904463
    6.201201201    5.315189804    5.315189804    5.315189804
    6.216216216    5.298617613    5.298617613    5.298617613
    6.231231231    5.256611178    5.256611178    5.256611178
    6.246246246    5.192448275    5.192448275    5.192448275
    6.261261261    5.128382595    5.128382595    5.128382595
    6.276276276    5.077169449    5.077169449    5.077169449
    6.291291291    5.034954210    5.034954210    5.034954210
    6.306306306    4.993308681    4.993308681    4.993308681
    6.321321321    4.947477925    4.947477925    4.947477925
    6.336336336    4.894681988    4.894681988    4.894681988
    6.351351351    4.827192225    4.827192225    4.827192225
    6.366366366    4.743504898    4.743504898    4.743504898
    6.381381381    4.658209358    4.658209358    4.658209358
    6.396396396    4.582648375    4.582648375    4.582648375
