# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    13.186217176   13.186217176   13.186217176
    3.858858859   14.154050344   14.154050344   14.154050344
    3.873873874   14.030032462   14.030032462   14.030032462
    3.888888889   13.856043862   13.856043862   13.856043862
    3.903903904   13.618362332   13.618362332   13.618362332
    3.918918919   13.353950335   13.353950335   13.353950335
    3.933933934   13.095391532   13.095391532   13.095391532
    3.948948949   12.829377379   12.829377379   12.829377379
    3.963963964   12.546894777   12.546894777   12.546894777
    3.978978979   12.244803158   12.244803158   12.244803158
    3.993993994   11.908180353   11.908180353   11.908180353
    4.009009009   11.527903969   11.527903968   11.527903968
    4.024024024   11.114417776   11.114417776   11.114417776
    4.039039039   10.721633578   10.721633577   10.721633577
    4.054054054   10.415651582   10.415651582   10.415651582
    4.069069069   10.191980166   10.191980166   10.191980166
    4.084084084    9.982316178    9.982316178    9.982316178
    4.099099099    9.729576689    9.729576689    9.729576689
    4.114114114    9.426086288    9.426086288    9.426086288
    4.129129129    9.016650073    9.016650072    9.016650073
    4.144144144    8.342496717    8.342496717    8.342496717
    4.159159159    7.278218843    7.278218843    7.278218843
    4.174174174    5.811376810    5.811376810    5.811376810
    4.189189189    3.948043560    3.948043559    3.948043560
    4.204204204    1.796118285    1.796118284    1.796118285
    4.219219219   -0.332795498   -0.332795498   -0.332795498
    4.234234234   -2.105663661   -2.105663661   -2.105663661
    4.249249249   -3.390874068   -3.390874068   -3.390874068
    4.264264264   -4.306751193   -4.306751193   -4.306751193
    4.279279279   -5.057727282   -5.057727282   -5.057727282
    4.294294294   -5.656379148   -5.656379149   -5.656379148
    4.309309309   -5.921713123   -5.921713123   -5.921713123
    4.324324324   -5.816656872   -5.816656872   -5.816656872
    4.339339339   -5.536926008   -5.536926008   -5.536926008
    4.354354354   -5.295061003   -5.295061003   -5.295061003
    4.369369369   -5.220984337   -5.220984337   -5.220984337
    4.384384384   -5.376839425   -5.376839425   -5.376839425
    4.399399399   -5.720165984   -5.720165984   -5.720165984
    4.414414414   -6.057180089   -6.057180089   -6.057180089
    4.429429429   -6.171339187   -6.171339187   -6.171339187
    4.444444444   -6.038868719   -6.038868719   -6.038868719
    4.459459459   -5.753408284   -5.753408285   -5.753408285
    4.474474474   -5.392962750   -5.392962751   -5.392962750
    4.489489489   -5.047893330   -5.047893331   -5.047893331
    4.504504505   -4.803693460   -4.803693461   -4.803693461
    4.519519520   -4.690334797   -4.690334797   -4.690334797
    4.534534535   -4.701649828   -4.701649829   -4.701649829
    4.549549550   -4.826565919   -4.826565919   -4.826565919
    4.564564565   -5.007244848   -5.007244848   -5.007244848
    4.579579580   -5.108675187   -5.108675187   -5.108675187
    4.594594595   -5.001174296   -5.001174296   -5.001174296
    4.609609610   -4.682443125   -4.682443125   -4.682443125
    4.624624625   -4.255517898   -4.255517898   -4.255517898
    4.639639640   -3.836635673   -3.836635673   -3.836635673
    4.654654655   -3.500710340   -3.500710340   -3.500710340
    4.669669670   -3.289236436   -3.289236436   -3.289236436
    4.684684685   -3.228858943   -3.228858943   -3.228858943
    4.699699700   -3.304149114   -3.304149115   -3.304149115
    4.714714715   -3.459046252   -3.459046252   -3.459046252
    4.729729730   -3.663706554   -3.663706555   -3.663706555
    4.744744745   -3.937265349   -3.937265349   -3.937265349
    4.759759760   -4.287441008   -4.287441008   -4.287441008
    4.774774775   -4.641364315   -4.641364315   -4.641364315
    4.789789790   -4.869833852   -4.869833853   -4.869833853
    4.804804805   -4.904575815   -4.904575816   -4.904575815
    4.819819820   -4.781895029   -4.781895029   -4.781895029
    4.834834835   -4.584195176   -4.584195176   -4.584195176
    4.849849850   -4.373254913   -4.373254914   -4.373254914
    4.864864865   -4.170516934   -4.170516934   -4.170516934
    4.879879880   -3.979308839   -3.979308839   -3.979308839
    4.894894895   -3.806795140   -3.806795141   -3.806795140
    4.909909910   -3.667932123   -3.667932123   -3.667932123
    4.924924925   -3.577115582   -3.577115582   -3.577115582
    4.939939940   -3.542700885   -3.542700886   -3.542700885
    4.954954955   -3.577317127   -3.577317127   -3.577317127
    4.969969970   -3.702044275   -3.702044275   -3.702044275
    4.984984985   -3.923063603   -3.923063603   -3.923063603
    5.000000000   -4.195333064   -4.195333064   -4.195333064
    5.015015015   -4.437049589   -4.437049589   -4.437049589
    5.030030030   -4.584124707   -4.584124708   -4.584124707
    5.045045045   -4.609376798   -4.609376798   -4.609376798
    5.060060060   -4.519669082   -4.519669083   -4.519669083
    5.075075075   -4.350996331   -4.350996331   -4.350996331
    5.090090090   -4.145096177   -4.145096177   -4.145096177
    5.105105105   -3.922611971   -3.922611972   -3.922611971
    5.120120120   -3.685225169   -3.685225169   -3.685225169
    5.135135135   -3.429191188   -3.429191189   -3.429191188
    5.150150150   -3.161050290   -3.161050290   -3.161050290
    5.165165165   -2.917783056   -2.917783057   -2.917783056
    5.180180180   -2.740934963   -2.740934964   -2.740934964
    5.195195195   -2.646776142   -2.646776142   -2.646776142
    5.210210210   -2.628999316   -2.628999316   -2.628999316
    5.225225225   -2.676778906   -2.676778906   -2.676778906
    5.240240240   -2.781020791   -2.781020792   -2.781020792
    5.255255255   -2.912119218   -2.912119218   -2.912119218
    5.270270270   -3.018415914   -3.018415914   -3.018415914
    5.285285285   -3.073980783   -3.073980783   -3.073980783
    5.300300300   -3.089530578   -3.089530578   -3.089530578
    5.315315315   -3.057467239   -3.057467240   -3.057467239
    5.330330330   -2.961632037   -2.961632037   -2.961632037
    5.345345345   -2.813055323   -2.813055324   -2.813055324
    5.360360360   -2.630358571   -2.630358571   -2.630358571
    5.375375375   -2.425421986   -2.425421987   -2.425421986
    5.390390390   -2.207340126   -2.207340126   -2.207340126
    5.405405405   -1.983348263   -1.983348263   -1.983348263
    5.420420420   -1.770556744   -1.770556744   -1.770556744
    5.435435435   -1.603235558   -1.603235558   -1.603235558
    5.450450450   -1.508928034   -1.508928035   -1.508928035
    5.465465465   -1.480752585   -1.480752586   -1.480752586
    5.480480480   -1.487818234   -1.487818234   -1.487818234
    5.495495495   -1.513314658   -1.513314658   -1.513314658
    5.510510511   -1.557692678   -1.557692679   -1.557692679
    5.525525526   -1.611724663   -1.611724663   -1.611724663
    5.540540541   -1.647408311   -1.647408312   -1.647408311
    5.555555556   -1.649622025   -1.649622026   -1.649622026
    5.570570571   -1.628991916   -1.628991916   -1.628991916
    5.585585586   -1.612951303   -1.612951304   -1.612951304
    5.600600601   -1.637181490   -1.637181490   -1.637181490
    5.615615616   -1.726361870   -1.726361871   -1.726361871
    5.630630631   -1.906795847   -1.906795847   -1.906795847
    5.645645646   -2.211078449   -2.211078449   -2.211078449
    5.660660661   -2.628193516   -2.628193517   -2.628193516
    5.675675676   -3.083226574   -3.083226574   -3.083226574
    5.690690691   -3.492090876   -3.492090877   -3.492090876
    5.705705706   -3.813529223   -3.813529224   -3.813529223
    5.720720721   -4.038882423   -4.038882423   -4.038882423
    5.735735736   -4.177197010   -4.177197010   -4.177197010
    5.750750751   -4.263283482   -4.263283482   -4.263283482
    5.765765766   -4.336380281   -4.336380281   -4.336380281
    5.780780781   -4.400469602   -4.400469602   -4.400469602
    5.795795796   -4.441117949   -4.441117949   -4.441117949
    5.810810811   -4.451390222   -4.451390223   -4.451390223
    5.825825826   -4.426783787   -4.426783787   -4.426783787
    5.840840841   -4.367147813   -4.367147814   -4.367147814
    5.855855856   -4.287671808   -4.287671808   -4.287671808
    5.870870871   -4.207237110   -4.207237111   -4.207237110
    5.885885886   -4.136526359   -4.136526359   -4.136526359
    5.900900901   -4.088429194   -4.088429194   -4.088429194
    5.915915916   -4.076762425   -4.076762425   -4.076762425
    5.930930931   -4.100117123   -4.100117123   -4.100117123
    5.945945946   -4.138024908   -4.138024908   -4.138024908
    5.960960961   -4.172052589   -4.172052589   -4.172052589
    5.975975976   -4.200599097   -4.200599097   -4.200599097
    5.990990991   -4.223695762   -4.223695762   -4.223695762
    6.006006006   -4.238574994   -4.238574994   -4.238574994
    6.021021021   -4.254418213   -4.254418213   -4.254418213
    6.036036036   -4.287003906   -4.287003906   -4.287003906
    6.051051051   -4.337018623   -4.337018623   -4.337018623
    6.066066066   -4.381721694   -4.381721694   -4.381721694
    6.081081081   -4.392485211   -4.392485211   -4.392485211
    6.096096096   -4.369628023   -4.369628023   -4.369628023
    6.111111111   -4.333544669   -4.333544670   -4.333544670
