# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    5.120120120    4.246931158    4.246931158    4.246931158
    5.135135135    4.236131212    4.236131212    4.236131212
    5.150150150    4.225378689    4.225378689    4.225378689
    5.165165165    4.214673351    4.214673351    4.214673351
    5.180180180    4.204014967    4.204014967    4.204014967
    5.195195195    4.193403302    4.193403302    4.193403302
    5.210210210    4.182838126    4.182838126    4.182838126
    5.225225225    4.172319208    4.172319208    4.172319208
    5.240240240    4.161846319    4.161846319    4.161846319
    5.255255255    4.151419229    4.151419229    4.151419229
    5.270270270    4.141037712    4.141037712    4.141037712
    5.285285285    4.130701542    4.130701542    4.130701542
    5.300300300    4.120410492    4.120410492    4.120410492
    5.315315315    4.110164339    4.110164339    4.110164339
    5.330330330    4.099962859    4.099962859    4.099962859
    5.345345345    4.089805831    4.089805831    4.089805831
    5.360360360    4.079693034    4.079693034    4.079693034
    5.375375375    4.069624247    4.069624247    4.069624247
    5.390390390    4.059599251    4.059599251    4.059599251
    5.405405405    4.049617828    4.049617828    4.049617828
    5.420420420    4.039679762    4.039679762    4.039679762
    5.435435435    4.029784836    4.029784836    4.029784836
    5.450450450    4.019932836    4.019932836    4.019932836
    5.465465465    4.010123548    4.010123548    4.010123548
    5.480480480    4.000356760    4.000356760    4.000356760
    5.495495495    3.990632258    3.990632258    3.990632258
    5.510510511    3.980949833    3.980949833    3.980949833
    5.525525526    3.971309275    3.971309275    3.971309275
    5.540540541    3.961710376    3.961710376    3.961710376
    5.555555556    3.952152926    3.952152927    3.952152927
    5.570570571    3.942636721    3.942636721    3.942636721
    5.585585586    3.933161554    3.933161554    3.933161554
    5.600600601    3.923727221    3.923727221    3.923727221
    5.615615616    3.914333517    3.914333517    3.914333517
    5.630630631    3.904980241    3.904980241    3.904980241
    5.645645646    3.895667191    3.895667191    3.895667191
    5.660660661    3.886394165    3.886394165    3.886394165
    5.675675676    3.877160965    3.877160965    3.877160965
    5.690690691    3.867967392    3.867967392    3.867967392
    5.705705706    3.858813248    3.858813248    3.858813248
    5.720720721    3.849698336    3.849698336    3.849698336
    5.735735736    3.840622461    3.840622461    3.840622461
    5.750750751    3.831585428    3.831585428    3.831585428
    5.765765766    3.822587044    3.822587044    3.822587044
    5.780780781    3.813627115    3.813627115    3.813627115
    5.795795796    3.804705449    3.804705449    3.804705449
    5.810810811    3.795821856    3.795821856    3.795821856
    5.825825826    3.786976147    3.786976147    3.786976147
    5.840840841    3.778168131    3.778168131    3.778168131
    5.855855856    3.769397622    3.769397622    3.769397622
    5.870870871    3.760664431    3.760664431    3.760664431
    5.885885886    3.751968374    3.751968374    3.751968374
    5.900900901    3.743309265    3.743309265    3.743309265
    5.915915916    3.734686919    3.734686919    3.734686919
    5.930930931    3.726101155    3.726101155    3.726101155
    5.945945946    3.717551788    3.717551788    3.717551788
    5.960960961    3.709038638    3.709038638    3.709038638
    5.975975976    3.700561525    3.700561525    3.700561525
    5.990990991    3.692120269    3.692120269    3.692120269
    6.006006006    3.683714691    3.683714691    3.683714691
    6.021021021    3.675344614    3.675344614    3.675344614
    6.036036036    3.667009860    3.667009860    3.667009860
    6.051051051    3.658710255    3.658710255    3.658710255
    6.066066066    3.650445624    3.650445624    3.650445624
    6.081081081    3.642215791    3.642215791    3.642215791
    6.096096096    3.634020584    3.634020584    3.634020584
    6.111111111    3.625859831    3.625859831    3.625859831
    6.126126126    3.617733361    3.617733361    3.617733361
    6.141141141    3.609641002    3.609641002    3.609641002
    6.156156156    3.601582586    3.601582586    3.601582586
    6.171171171    3.593557944    3.593557944    3.593557944
    6.186186186    3.585566908    3.585566908    3.585566908
    6.201201201    3.577609311    3.577609311    3.577609311
    6.216216216    3.569684986    3.569684986    3.569684986
    6.231231231    3.561793769    3.561793769    3.561793769
    6.246246246    3.553935496    3.553935496    3.553935496
    6.261261261    3.546110003    3.546110003    3.546110003
    6.276276276    3.538317127    3.538317127    3.538317127
    6.291291291    3.530556706    3.530556706    3.530556706
    6.306306306    3.522828580    3.522828580    3.522828580
    6.321321321    3.515132589    3.515132589    3.515132589
    6.336336336    3.507468572    3.507468572    3.507468572
    6.351351351    3.499836373    3.499836373    3.499836373
    6.366366366    3.492235833    3.492235833    3.492235833
    6.381381381    3.484666796    3.484666796    3.484666796
    6.396396396    3.477129105    3.477129105    3.477129105
    6.411411411    3.469622606    3.469622606    3.469622606
    6.426426426    3.462147144    3.462147144    3.462147144
    6.441441441    3.454702566    3.454702566    3.454702566
    6.456456456    3.447288719    3.447288719    3.447288719
    6.471471471    3.439905452    3.439905452    3.439905452
    6.486486486    3.432552612    3.432552612    3.432552612
    6.501501502    3.425230051    3.425230051    3.425230051
    6.516516517    3.417937619    3.417937619    3.417937619
    6.531531532    3.410675167    3.410675167    3.410675167
    6.546546547    3.403442546    3.403442546    3.403442546
    6.561561562    3.396239611    3.396239611    3.396239611
    6.576576577    3.389066214    3.389066214    3.389066214
    6.591591592    3.381922211    3.381922211    3.381922211
    6.606606607    3.374807456    3.374807456    3.374807456
    6.621621622    3.367721806    3.367721806    3.367721806
    6.636636637    3.360665117    3.360665117    3.360665117
    6.651651652    3.353637247    3.353637247    3.353637247
