# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    2.567567568    5.201184916    5.201184916    5.201184916
    2.582582583    5.360179634    5.360179634    5.360179634
    2.597597598    5.428960094    5.428960094    5.428960094
    2.612612613    5.516401793    5.516401793    5.516401794
    2.627627628    5.708025167    5.708025167    5.708025167
    2.642642643    5.991046756    5.991046756    5.991046756
    2.657657658    6.341080576    6.341080576    6.341080577
    2.672672673    6.785253968    6.785253968    6.785253968
    2.687687688    7.326168823    7.326168823    7.326168823
    2.702702703    7.939323652    7.939323652    7.939323652
    2.717717718    8.613240105    8.613240105    8.613240105
    2.732732733    9.321814956    9.321814956    9.321814956
    2.747747748   10.004722621   10.004722621   10.004722622
    2.762762763   10.600277109   10.600277109   10.600277109
    2.777777778   11.063050725   11.063050725   11.063050725
    2.792792793   11.329355932   11.329355932   11.329355932
    2.807807808   11.370866834   11.370866834   11.370866834
    2.822822823   11.278942240   11.278942240   11.278942240
    2.837837838   11.210276247   11.210276247   11.210276247
    2.852852853   11.247346583   11.247346583   11.247346583
    2.867867868   11.351697335   11.351697335   11.351697335
    2.882882883   11.426090474   11.426090474   11.426090474
    2.897897898   11.378020740   11.378020740   11.378020740
    2.912912913   11.196591198   11.196591198   11.196591198
    2.927927928   10.962788601   10.962788601   10.962788601
    2.942942943   10.784540821   10.784540821   10.784540821
    2.957957958   10.707608636   10.707608636   10.707608636
    2.972972973   10.726787850   10.726787850   10.726787850
    2.987987988   10.869116029   10.869116029   10.869116029
    3.003003003   11.115374831   11.115374831   11.115374831
    3.018018018   11.336811187   11.336811187   11.336811187
    3.033033033   11.391500668   11.391500668   11.391500668
    3.048048048   11.257090679   11.257090679   11.257090679
    3.063063063   11.014662705   11.014662705   11.014662705
    3.078078078   10.706163978   10.706163978   10.706163978
    3.093093093   10.364905370   10.364905370   10.364905370
    3.108108108   10.080556689   10.080556689   10.080556689
    3.123123123    9.927452887    9.927452887    9.927452887
    3.138138138    9.911061696    9.911061696    9.911061696
    3.153153153   10.003043017   10.003043017   10.003043017
    3.168168168   10.157978317   10.157978317   10.157978317
    3.183183183   10.314987349   10.314987349   10.314987349
    3.198198198   10.422346742   10.422346742   10.422346742
    3.213213213   10.452112421   10.452112421   10.452112421
    3.228228228   10.395647638   10.395647638   10.395647638
    3.243243243   10.257852812   10.257852812   10.257852812
    3.258258258   10.062677526   10.062677526   10.062677526
    3.273273273    9.850902367    9.850902367    9.850902368
    3.288288288    9.670719899    9.670719899    9.670719899
    3.303303303    9.548293132    9.548293132    9.548293132
    3.318318318    9.465131904    9.465131904    9.465131904
    3.333333333    9.396650730    9.396650730    9.396650730
    3.348348348    9.348697422    9.348697422    9.348697422
    3.363363363    9.325977855    9.325977855    9.325977855
    3.378378378    9.335129102    9.335129102    9.335129102
    3.393393393    9.402792865    9.402792865    9.402792865
    3.408408408    9.542343943    9.542343943    9.542343943
    3.423423423    9.717387707    9.717387707    9.717387707
    3.438438438    9.842514246    9.842514246    9.842514246
    3.453453453    9.855762608    9.855762608    9.855762608
    3.468468468    9.759385383    9.759385383    9.759385383
    3.483483483    9.568436026    9.568436026    9.568436026
    3.498498498    9.314428184    9.314428184    9.314428184
    3.513513514    9.060151032    9.060151032    9.060151032
    3.528528529    8.880285788    8.880285788    8.880285788
    3.543543544    8.820212986    8.820212986    8.820212986
    3.558558559    8.852317782    8.852317782    8.852317782
    3.573573574    8.911116847    8.911116847    8.911116847
    3.588588589    8.960434669    8.960434669    8.960434669
    3.603603604    9.006483782    9.006483782    9.006483782
    3.618618619    9.080274123    9.080274123    9.080274123
    3.633633634    9.204552946    9.204552946    9.204552946
    3.648648649    9.352144914    9.352144914    9.352144914
    3.663663664    9.477740668    9.477740668    9.477740668
    3.678678679    9.542555075    9.542555075    9.542555075
    3.693693694    9.509523966    9.509523966    9.509523966
    3.708708709    9.378959732    9.378959732    9.378959732
    3.723723724    9.226074137    9.226074138    9.226074137
    3.738738739    9.135384346    9.135384346    9.135384346
    3.753753754    9.121927680    9.121927681    9.121927680
    3.768768769    9.158825207    9.158825207    9.158825207
    3.783783784    9.213899031    9.213899031    9.213899031
    3.798798799    9.280818563    9.280818563    9.280818563
    3.813813814    9.384281965    9.384281965    9.384281965
    3.828828829    9.544696045    9.544696045    9.544696045
    3.843843844    9.741903320    9.741903320    9.741903320
    3.858858859    9.915881607    9.915881607    9.915881607
    3.873873874   10.027097507   10.027097507   10.027097507
    3.888888889   10.110325915   10.110325915   10.110325915
    3.903903904   10.220286601   10.220286601   10.220286601
    3.918918919   10.410438948   10.410438948   10.410438948
    3.933933934   10.733448706   10.733448706   10.733448706
    3.948948949   11.195901504   11.195901504   11.195901504
    3.963963964   11.776374346   11.776374346   11.776374346
    3.978978979   12.484732395   12.484732395   12.484732395
    3.993993994   13.322469178   13.322469178   13.322469178
    4.009009009   14.221621108   14.221621108   14.221621108
    4.024024024   15.124094279   15.124094279   15.124094279
    4.039039039   16.008885818   16.008885818   16.008885818
    4.054054054   16.802549568   16.802549568   16.802549568
    4.069069069   17.413613028   17.413613028   17.413613028
    4.084084084   17.858220869   17.858220869   17.858220869
    4.099099099   18.238233811   18.238233811   18.238233811
    4.114114114   18.615151925   18.615151925   18.615151925
    4.129129129   18.970462879   18.970462879   18.970462879
    4.144144144   19.298227569   19.298227569   19.298227569
    4.159159159   19.662376458   19.662376459   19.662376458
    4.174174174   20.109505060   20.109505060   20.109505060
    4.189189189   20.607616612   20.607616612   20.607616612
    4.204204204   21.096305596   21.096305596   21.096305596
    4.219219219   21.546449842   21.546449842   21.546449842
    4.234234234   21.975917252   21.975917252   21.975917252
    4.249249249   22.399597879   22.399597879   22.399597879
    4.264264264   22.806716053   22.806716053   22.806716053
    4.279279279   23.187725868   23.187725868   23.187725868
    4.294294294   23.582480614   23.582480614   23.582480614
    4.309309309   24.136505571   24.136505571   24.136505571
    4.324324324   24.993426071   24.993426071   24.993426071
    4.339339339   26.153355865   26.153355865   26.153355865
    4.354354354   27.510909282   27.510909282   27.510909282
    4.369369369   28.979313451   28.979313451   28.979313451
    4.384384384   30.457314823   30.457314822   30.457314823
    4.399399399   31.805156377   31.805156377   31.805156377
    4.414414414   32.821994186   32.821994186   32.821994186
    4.429429429   33.215416381   33.215416381   33.215416381
    4.444444444   32.751354119   32.751354119   32.751354119
    4.459459459   31.522224837   31.522224837   31.522224837
    4.474474474   29.976439748   29.976439748   29.976439748
    4.489489489   28.559174363   28.559174363   28.559174363
    4.504504505   27.362658891   27.362658891   27.362658891
    4.519519520   26.139773948   26.139773948   26.139773948
    4.534534535   24.701349850   24.701349850   24.701349850
    4.549549550   23.267629430   23.267629430   23.267629430
    4.564564565   22.182521147   22.182521147   22.182521147
    4.579579580   21.558242559   21.558242559   21.558242559
    4.594594595   21.278894863   21.278894863   21.278894863
    4.609609610   21.084998619   21.084998619   21.084998619
    4.624624625   20.685478410   20.685478410   20.685478409
    4.639639640   19.870434955   19.870434955   19.870434955
    4.654654655   18.695481134   18.695481134   18.695481134
    4.669669670   17.493249207   17.493249207   17.493249207
    4.684684685   16.558443321   16.558443321   16.558443321
    4.699699700   15.965706143   15.965706143   15.965706143
    4.714714715   15.658131523   15.658131523   15.658131523
    4.729729730   15.550108105   15.550108105   15.550108105
    4.744744745   15.558247825   15.558247825   15.558247825
    4.759759760   15.617868024   15.617868024   15.617868024
    4.774774775   15.646968072   15.646968072   15.646968072
    4.789789790   15.520327435   15.520327435   15.520327435
    4.804804805   15.167291991   15.167291991   15.167291991
    4.819819820   14.673859925   14.673859925   14.673859925
    4.834834835   14.218723107   14.218723107   14.218723107
    4.849849850   13.911540687   13.911540687   13.911540687
    4.864864865   13.742635241   13.742635241   13.742635241
    4.879879880   13.642650198   13.642650198   13.642650198
    4.894894895   13.561030711   13.561030711   13.561030711
    4.909909910   13.508355642   13.508355642   13.508355642
    4.924924925   13.507849269   13.507849269   13.507849269
    4.939939940   13.530136252   13.530136252   13.530136252
    4.954954955   13.525932894   13.525932894   13.525932894
    4.969969970   13.463794818   13.463794818   13.463794818
    4.984984985   13.319200614   13.319200614   13.319200614
    5.000000000   13.062305164   13.062305164   13.062305164
    5.015015015   12.691519908   12.691519908   12.691519908
    5.030030030   12.290921129   12.290921129   12.290921129
    5.045045045   11.964433146   11.964433146   11.964433146
    5.060060060   11.748487771   11.748487771   11.748487771
    5.075075075   11.643229519   11.643229519   11.643229519
    5.090090090   11.640581383   11.640581383   11.640581383
    5.105105105   11.721457824   11.721457824   11.721457824
    5.120120120   11.857732280   11.857732280   11.857732280
    5.135135135   12.009851747   12.009851747   12.009851747
    5.150150150   12.145325397   12.145325397   12.145325397
    5.165165165   12.227992477   12.227992477   12.227992477
    5.180180180   12.221550969   12.221550969   12.221550969
    5.195195195   12.102065256   12.102065256   12.102065256
    5.210210210   11.839316517   11.839316517   11.839316517
    5.225225225   11.406056854   11.406056854   11.406056854
    5.240240240   10.840492669   10.840492669   10.840492669
    5.255255255   10.264500205   10.264500205   10.264500205
    5.270270270    9.795228315    9.795228315    9.795228315
    5.285285285    9.482869493    9.482869493    9.482869493
    5.300300300    9.320790301    9.320790301    9.320790301
    5.315315315    9.269804265    9.269804265    9.269804265
    5.330330330    9.290545673    9.290545673    9.290545673
    5.345345345    9.373522198    9.373522198    9.373522198
    5.360360360    9.517169346    9.517169346    9.517169346
    5.375375375    9.701365308    9.701365308    9.701365308
    5.390390390    9.898940436    9.898940435    9.898940436
    5.405405405   10.090237447   10.090237447   10.090237447
    5.420420420   10.254518246   10.254518246   10.254518246
    5.435435435   10.361875121   10.361875121   10.361875121
    5.450450450   10.378451066   10.378451066   10.378451066
    5.465465465   10.278296142   10.278296142   10.278296142
    5.480480480   10.062031229   10.062031229   10.062031229
    5.495495495    9.761497482    9.761497482    9.761497482
    5.510510511    9.442264340    9.442264340    9.442264340
    5.525525526    9.192506060    9.192506060    9.192506060
    5.540540541    9.072435349    9.072435349    9.072435349
    5.555555556    9.092648949    9.092648949    9.092648949
    5.570570571    9.238044165    9.238044165    9.238044165
    5.585585586    9.472576312    9.472576312    9.472576312
    5.600600601    9.757846634    9.757846634    9.757846634
    5.615615616   10.091005403   10.091005403   10.091005403
    5.630630631   10.482260897   10.482260897   10.482260897
    5.645645646   10.905931655   10.905931655   10.905931655
    5.660660661   11.307278611   11.307278611   11.307278611
    5.675675676   11.662510942   11.662510942   11.662510942
    5.690690691   11.984363476   11.984363476   11.984363476
    5.705705706   12.258399951   12.258399951   12.258399951
    5.720720721   12.441023036   12.441023036   12.441023036
    5.735735736   12.485058323   12.485058323   12.485058323
    5.750750751   12.354301565   12.354301565   12.354301565
    5.765765766   12.065605691   12.065605691   12.065605691
    5.780780781   11.687799133   11.687799133   11.687799133
    5.795795796   11.288699618   11.288699618   11.288699618
    5.810810811   10.924042041   10.924042041   10.924042041
    5.825825826   10.632366585   10.632366585   10.632366585
    5.840840841   10.417110469   10.417110469   10.417110469
    5.855855856   10.261298194   10.261298194   10.261298194
    5.870870871   10.136616124   10.136616124   10.136616125
    5.885885886   10.009593875   10.009593875   10.009593875
    5.900900901    9.865565628    9.865565628    9.865565628
    5.915915916    9.698917151    9.698917151    9.698917151
    5.930930931    9.511906198    9.511906198    9.511906198
    5.945945946    9.344026781    9.344026781    9.344026781
    5.960960961    9.231747587    9.231747587    9.231747587
    5.975975976    9.150981842    9.150981842    9.150981842
    5.990990991    9.051860657    9.051860657    9.051860657
    6.006006006    8.914662040    8.914662040    8.914662040
    6.021021021    8.745676347    8.745676347    8.745676347
    6.036036036    8.555343417    8.555343417    8.555343417
    6.051051051    8.366812627    8.366812627    8.366812627
    6.066066066    8.220661365    8.220661365    8.220661365
    6.081081081    8.136514271    8.136514271    8.136514271
    6.096096096    8.089628544    8.089628544    8.089628544
    6.111111111    8.033192926    8.033192926    8.033192926
    6.126126126    7.947121953    7.947121953    7.947121953
    6.141141141    7.849616681    7.849616681    7.849616681
    6.156156156    7.768636620    7.768636620    7.768636620
    6.171171171    7.713679102    7.713679102    7.713679102
    6.186186186    7.673246845    7.673246845    7.673246845
    6.201201201    7.635713277    7.635713277    7.635713277
    6.216216216    7.598354872    7.598354872    7.598354872
    6.231231231    7.545440422    7.545440422    7.545440422
    6.246246246    7.446657737    7.446657737    7.446657737
    6.261261261    7.297050088    7.297050088    7.297050088
    6.276276276    7.122024028    7.122024028    7.122024028
    6.291291291    6.951860716    6.951860716    6.951860716
    6.306306306    6.806937751    6.806937751    6.806937751
    6.321321321    6.687946569    6.687946569    6.687946569
    6.336336336    6.589119278    6.589119278    6.589119278
    6.351351351    6.514407330    6.514407330    6.514407330
    6.366366366    6.468872492    6.468872492    6.468872492
    6.381381381    6.449940421    6.449940421    6.449940421
    6.396396396    6.443300747    6.443300747    6.443300747
    6.411411411    6.430760543    6.430760543    6.430760543
    6.426426426    6.401928222    6.401928222    6.401928222
    6.441441441    6.358060277    6.358060277    6.358060277
    6.456456456    6.302688429    6.302688429    6.302688429
    6.471471471    6.233423212    6.233423212    6.233423212
    6.486486486    6.149798777    6.149798777    6.149798777
    6.501501502    6.054926985    6.054926985    6.054926985
    6.516516517    5.957564216    5.957564216    5.957564216
    6.531531532    5.863729150    5.863729150    5.863729150
    6.546546547    5.769676916    5.769676916    5.769676916
    6.561561562    5.670515718    5.670515718    5.670515718
    6.576576577    5.571041725    5.571041725    5.571041725
    6.591591592    5.492740414    5.492740414    5.492740414
    6.606606607    5.451853569    5.451853569    5.451853569
    6.621621622    5.423986868    5.423986868    5.423986868
    6.636636637    5.369985975    5.369985975    5.369985975
    6.651651652    5.291522408    5.291522408    5.291522408
    6.666666667    5.218709715    5.218709715    5.218709715
    6.681681682    5.168046119    5.168046119    5.168046119
    6.696696697    5.127636593    5.127636593    5.127636593
    6.711711712    5.078336961    5.078336961    5.078336961
    6.726726727    5.021578654    5.021578654    5.021578654
    6.741741742    4.975846909    4.975846909    4.975846909
    6.756756757    4.951353694    4.951353694    4.951353694
    6.771771772    4.931217192    4.931217192    4.931217192
    6.786786787    4.894377660    4.894377660    4.894377660
    6.801801802    4.845391942    4.845391942    4.845391942
    6.816816817    4.806323596    4.806323596    4.806323596
    6.831831832    4.782655408    4.782655408    4.782655408
    6.846846847    4.754628747    4.754628747    4.754628747
    6.861861862    4.706079974    4.706079974    4.706079974
    6.876876877    4.634666082    4.634666082    4.634666082
    6.891891892    4.547280309    4.547280309    4.547280309
    6.906906907    4.456949623    4.456949623    4.456949623
    6.921921922    4.366930620    4.366930620    4.366930620
    6.936936937    4.273935686    4.273935686    4.273935686
    6.951951952    4.181888561    4.181888561    4.181888561
    6.966966967    4.102316432    4.102316432    4.102316432
    6.981981982    4.053970710    4.053970710    4.053970710
    6.996996997    4.053045540    4.053045540    4.053045540
    7.012012012    4.092008540    4.092008540    4.092008540
    7.027027027    4.142392515    4.142392515    4.142392515
    7.042042042    4.186037604    4.186037604    4.186037604
    7.057057057    4.225596588    4.225596588    4.225596588
    7.072072072    4.257140747    4.257140747    4.257140747
    7.087087087    4.257508216    4.257508216    4.257508216
    7.102102102    4.207032576    4.207032576    4.207032576
    7.117117117    4.110425850    4.110425850    4.110425850
    7.132132132    3.991975443    3.991975443    3.991975443
    7.147147147    3.876958938    3.876958938    3.876958938
    7.162162162    3.777764678    3.777764678    3.777764678
    7.177177177    3.695922192    3.695922192    3.695922192
    7.192192192    3.631163751    3.631163751    3.631163751
    7.207207207    3.583516171    3.583516171    3.583516171
    7.222222222    3.547182994    3.547182994    3.547182994
    7.237237237    3.514328979    3.514328979    3.514328979
    7.252252252    3.487290655    3.487290655    3.487290655
    7.267267267    3.475547965    3.475547965    3.475547965
    7.282282282    3.488455333    3.488455333    3.488455333
    7.297297297    3.530561284    3.530561284    3.530561284
    7.312312312    3.595880476    3.595880476    3.595880476
    7.327327327    3.667351999    3.667351999    3.667351999
    7.342342342    3.717501872    3.717501872    3.717501872
    7.357357357    3.717629174    3.717629174    3.717629174
    7.372372372    3.661485146    3.661485146    3.661485146
    7.387387387    3.568672613    3.568672613    3.568672613
    7.402402402    3.466281486    3.466281486    3.466281486
    7.417417417    3.373030791    3.373030791    3.373030791
    7.432432432    3.293309220    3.293309220    3.293309220
    7.447447447    3.221903639    3.221903639    3.221903639
    7.462462462    3.158892335    3.158892335    3.158892335
    7.477477477    3.108504608    3.108504608    3.108504608
    7.492492492    3.071346073    3.071346073    3.071346073
    7.507507508    3.050149128    3.050149128    3.050149128
    7.522522523    3.043790980    3.043790980    3.043790980
    7.537537538    3.044357329    3.044357329    3.044357329
    7.552552553    3.052323819    3.052323819    3.052323819
    7.567567568    3.073725785    3.073725785    3.073725785
    7.582582583    3.107435099    3.107435099    3.107435099
    7.597597598    3.145589315    3.145589315    3.145589315
    7.612612613    3.178277097    3.178277097    3.178277097
    7.627627628    3.194857330    3.194857330    3.194857330
    7.642642643    3.182831753    3.182831754    3.182831753
    7.657657658    3.138536420    3.138536420    3.138536420
    7.672672673    3.070874938    3.070874938    3.070874938
    7.687687688    2.991446509    2.991446509    2.991446509
    7.702702703    2.910705679    2.910705679    2.910705679
    7.717717718    2.840189696    2.840189696    2.840189696
    7.732732733    2.783491445    2.783491445    2.783491445
    7.747747748    2.732892418    2.732892418    2.732892418
    7.762762763    2.684264668    2.684264668    2.684264668
    7.777777778    2.642913095    2.642913095    2.642913095
    7.792792793    2.617893145    2.617893145    2.617893145
    7.807807808    2.616891508    2.616891508    2.616891508
    7.822822823    2.641233022    2.641233022    2.641233022
    7.837837838    2.683377880    2.683377880    2.683377880
    7.852852853    2.727150595    2.727150595    2.727150595
    7.867867868    2.755488287    2.755488287    2.755488287
    7.882882883    2.760689592    2.760689592    2.760689592
    7.897897898    2.747189402    2.747189402    2.747189402
    7.912912913    2.725129510    2.725129510    2.725129510
    7.927927928    2.699409304    2.699409304    2.699409304
    7.942942943    2.670385497    2.670385497    2.670385497
    7.957957958    2.638091023    2.638091023    2.638091023
    7.972972973    2.600481981    2.600481981    2.600481981
    7.987987988    2.554370834    2.554370834    2.554370834
    8.003003003    2.502641847    2.502641847    2.502641847
    8.018018018    2.456396507    2.456396507    2.456396507
    8.033033033    2.424534842    2.424534842    2.424534842
    8.048048048    2.404327837    2.404327837    2.404327837
    8.063063063    2.392187089    2.392187089    2.392187089
    8.078078078    2.393171894    2.393171894    2.393171894
    8.093093093    2.409495596    2.409495596    2.409495596
    8.108108108    2.435983648    2.435983648    2.435983648
    8.123123123    2.468647724    2.468647724    2.468647724
    8.138138138    2.506405531    2.506405531    2.506405531
    8.153153153    2.542674944    2.542674944    2.542674944
    8.168168168    2.572972248    2.572972248    2.572972248
    8.183183183    2.607211921    2.607211921    2.607211921
    8.198198198    2.655684882    2.655684882    2.655684882
    8.213213213    2.710918059    2.710918059    2.710918059
    8.228228228    2.755835832    2.755835832    2.755835832
    8.243243243    2.780073453    2.780073453    2.780073453
    8.258258258    2.783675839    2.783675839    2.783675839
    8.273273273    2.770932607    2.770932607    2.770932607
    8.288288288    2.750221725    2.750221725    2.750221725
    8.303303303    2.734050839    2.734050839    2.734050839
    8.318318318    2.728404093    2.728404093    2.728404093
    8.333333333    2.725090900    2.725090900    2.725090900
