# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    14.644068200   14.644068200   14.644068200
    4.024024024   17.834135615   17.834135615   17.834135615
    4.039039039   17.641163702   17.641163702   17.641163702
    4.054054054   17.275747749   17.275747749   17.275747749
    4.069069069   16.817129109   16.817129109   16.817129109
    4.084084084   16.397222027   16.397222027   16.397222027
    4.099099099   16.065228413   16.065228413   16.065228413
    4.114114114   15.777370532   15.777370531   15.777370532
    4.129129129   15.502996904   15.502996904   15.502996904
    4.144144144   15.279705379   15.279705379   15.279705379
    4.159159159   15.123752265   15.123752265   15.123752265
    4.174174174   14.972789372   14.972789372   14.972789372
    4.189189189   14.761273981   14.761273980   14.761273981
    4.204204204   14.484147207   14.484147206   14.484147206
    4.219219219   14.181662842   14.181662842   14.181662842
    4.234234234   13.885665749   13.885665749   13.885665749
    4.249249249   13.592296133   13.592296133   13.592296133
    4.264264264   13.305683266   13.305683266   13.305683266
    4.279279279   13.062065296   13.062065296   13.062065296
    4.294294294   12.936377650   12.936377649   12.936377649
    4.309309309   12.955673827   12.955673827   12.955673827
    4.324324324   12.991707498   12.991707498   12.991707498
    4.339339339   12.845527551   12.845527550   12.845527550
    4.354354354   12.397006787   12.397006787   12.397006787
    4.369369369   11.586179382   11.586179382   11.586179382
    4.384384384   10.342343556   10.342343556   10.342343556
    4.399399399    8.615009681    8.615009681    8.615009681
    4.414414414    6.377131013    6.377131013    6.377131013
    4.429429429    3.728412296    3.728412295    3.728412295
    4.444444444    1.022024053    1.022024053    1.022024053
    4.459459459   -1.243361268   -1.243361269   -1.243361269
    4.474474474   -2.794611189   -2.794611189   -2.794611189
    4.489489489   -3.792888667   -3.792888668   -3.792888668
    4.504504505   -4.610482219   -4.610482220   -4.610482219
    4.519519520   -5.423627523   -5.423627523   -5.423627523
    4.534534535   -6.013512607   -6.013512607   -6.013512607
    4.549549550   -6.123115816   -6.123115816   -6.123115816
    4.564564565   -5.860962145   -5.860962145   -5.860962145
    4.579579580   -5.540165648   -5.540165648   -5.540165648
    4.594594595   -5.442677300   -5.442677300   -5.442677300
    4.609609610   -5.707865651   -5.707865651   -5.707865651
    4.624624625   -6.284443619   -6.284443619   -6.284443619
    4.639639640   -6.919997344   -6.919997344   -6.919997344
    4.654654655   -7.247124402   -7.247124402   -7.247124402
    4.669669670   -7.090650813   -7.090650813   -7.090650813
    4.684684685   -6.588744598   -6.588744598   -6.588744598
    4.699699700   -5.974545218   -5.974545218   -5.974545218
    4.714714715   -5.406521387   -5.406521387   -5.406521387
    4.729729730   -4.966655787   -4.966655787   -4.966655787
    4.744744745   -4.687945024   -4.687945024   -4.687945024
    4.759759760   -4.583306855   -4.583306855   -4.583306855
    4.774774775   -4.670046000   -4.670046001   -4.670046001
    4.789789790   -4.904183460   -4.904183460   -4.904183460
    4.804804805   -5.129184036   -5.129184036   -5.129184036
    4.819819820   -5.177154357   -5.177154357   -5.177154357
    4.834834835   -5.019069700   -5.019069701   -5.019069700
    4.849849850   -4.761087645   -4.761087645   -4.761087645
    4.864864865   -4.519734035   -4.519734036   -4.519734035
    4.879879880   -4.343501234   -4.343501234   -4.343501234
    4.894894895   -4.210865363   -4.210865363   -4.210865363
    4.909909910   -4.093511133   -4.093511133   -4.093511133
    4.924924925   -4.017843219   -4.017843219   -4.017843219
    4.939939940   -4.024841499   -4.024841499   -4.024841499
    4.954954955   -4.113711464   -4.113711465   -4.113711464
    4.969969970   -4.262919852   -4.262919852   -4.262919852
    4.984984985   -4.448739363   -4.448739363   -4.448739363
    5.000000000   -4.631101456   -4.631101456   -4.631101456
    5.015015015   -4.726459688   -4.726459688   -4.726459688
    5.030030030   -4.664488864   -4.664488864   -4.664488864
    5.045045045   -4.471948565   -4.471948565   -4.471948565
    5.060060060   -4.218653282   -4.218653282   -4.218653282
    5.075075075   -3.953455035   -3.953455035   -3.953455035
    5.090090090   -3.716695533   -3.716695533   -3.716695533
    5.105105105   -3.541694715   -3.541694715   -3.541694715
    5.120120120   -3.456495101   -3.456495101   -3.456495101
    5.135135135   -3.473076513   -3.473076513   -3.473076513
    5.150150150   -3.590115433   -3.590115434   -3.590115433
    5.165165165   -3.803323770   -3.803323770   -3.803323770
    5.180180180   -4.090032932   -4.090032932   -4.090032932
    5.195195195   -4.421154916   -4.421154916   -4.421154916
    5.210210210   -4.762547454   -4.762547454   -4.762547454
    5.225225225   -5.040495081   -5.040495081   -5.040495081
    5.240240240   -5.146576878   -5.146576878   -5.146576878
    5.255255255   -5.025807234   -5.025807234   -5.025807234
    5.270270270   -4.723447156   -4.723447157   -4.723447156
    5.285285285   -4.329084848   -4.329084848   -4.329084848
    5.300300300   -3.923041833   -3.923041833   -3.923041833
    5.315315315   -3.554002080   -3.554002080   -3.554002080
    5.330330330   -3.229609542   -3.229609542   -3.229609542
    5.345345345   -2.945001022   -2.945001022   -2.945001022
    5.360360360   -2.715879932   -2.715879932   -2.715879932
    5.375375375   -2.562068267   -2.562068267   -2.562068267
    5.390390390   -2.487973722   -2.487973723   -2.487973722
    5.405405405   -2.490940678   -2.490940678   -2.490940678
    5.420420420   -2.571581680   -2.571581680   -2.571581680
    5.435435435   -2.724106313   -2.724106313   -2.724106313
    5.450450450   -2.926683203   -2.926683204   -2.926683203
    5.465465465   -3.134567283   -3.134567283   -3.134567283
    5.480480480   -3.287570214   -3.287570214   -3.287570214
    5.495495495   -3.327542878   -3.327542878   -3.327542878
    5.510510511   -3.212949619   -3.212949619   -3.212949619
    5.525525526   -2.950580018   -2.950580018   -2.950580018
    5.540540541   -2.600999043   -2.600999043   -2.600999043
    5.555555556   -2.232099154   -2.232099154   -2.232099154
    5.570570571   -1.896754092   -1.896754092   -1.896754092
    5.585585586   -1.631025827   -1.631025827   -1.631025827
    5.600600601   -1.434383341   -1.434383341   -1.434383341
    5.615615616   -1.293975660   -1.293975660   -1.293975660
    5.630630631   -1.230459345   -1.230459345   -1.230459345
    5.645645646   -1.281752617   -1.281752617   -1.281752617
    5.660660661   -1.449817984   -1.449817984   -1.449817984
    5.675675676   -1.698304107   -1.698304107   -1.698304107
    5.690690691   -2.018128386   -2.018128386   -2.018128386
    5.705705706   -2.430320117   -2.430320117   -2.430320117
    5.720720721   -2.935527087   -2.935527087   -2.935527087
    5.735735736   -3.506226428   -3.506226428   -3.506226428
    5.750750751   -4.078386092   -4.078386092   -4.078386092
    5.765765766   -4.564344875   -4.564344875   -4.564344875
    5.780780781   -4.913121774   -4.913121774   -4.913121774
    5.795795796   -5.121670709   -5.121670709   -5.121670709
    5.810810811   -5.209507426   -5.209507426   -5.209507426
    5.825825826   -5.221700424   -5.221700424   -5.221700424
    5.840840841   -5.208883287   -5.208883287   -5.208883287
    5.855855856   -5.206311905   -5.206311905   -5.206311905
    5.870870871   -5.235620421   -5.235620421   -5.235620421
    5.885885886   -5.294139283   -5.294139283   -5.294139283
    5.900900901   -5.363102165   -5.363102165   -5.363102165
    5.915915916   -5.427766894   -5.427766894   -5.427766894
    5.930930931   -5.461149754   -5.461149754   -5.461149754
    5.945945946   -5.446672062   -5.446672062   -5.446672062
    5.960960961   -5.423298771   -5.423298771   -5.423298771
    5.975975976   -5.441175678   -5.441175679   -5.441175678
    5.990990991   -5.499658520   -5.499658520   -5.499658520
    6.006006006   -5.565710748   -5.565710748   -5.565710748
    6.021021021   -5.614100336   -5.614100336   -5.614100336
    6.036036036   -5.628006675   -5.628006675   -5.628006675
    6.051051051   -5.589942818   -5.589942818   -5.589942818
    6.066066066   -5.507912519   -5.507912519   -5.507912519
    6.081081081   -5.425110394   -5.425110394   -5.425110394
    6.096096096   -5.383576337   -5.383576337   -5.383576337
    6.111111111   -5.384444413   -5.384444413   -5.384444413
    6.126126126   -5.392244693   -5.392244693   -5.392244693
    6.141141141   -5.379035976   -5.379035976   -5.379035976
    6.156156156   -5.347393840   -5.347393840   -5.347393840
    6.171171171   -5.319725705   -5.319725705   -5.319725705
    6.186186186   -5.311780911   -5.311780911   -5.311780911
    6.201201201   -5.323863303   -5.323863303   -5.323863303
    6.216216216   -5.358464542   -5.358464542   -5.358464542
    6.231231231   -5.425900979   -5.425900979   -5.425900979
    6.246246246   -5.512197468   -5.512197468   -5.512197468
    6.261261261   -5.578473278   -5.578473278   -5.578473278
    6.276276276   -5.598868962   -5.598868962   -5.598868962
    6.291291291   -5.572074623   -5.572074623   -5.572074623
    6.306306306   -5.514250523   -5.514250524   -5.514250523
    6.321321321   -5.444551041   -5.444551042   -5.444551041
    6.336336336   -5.367473671   -5.367473672   -5.367473671
    6.351351351   -5.284436645   -5.284436645   -5.284436645
    6.366366366   -5.205255231   -5.205255231   -5.205255231
    6.381381381   -5.144932546   -5.144932546   -5.144932546
    6.396396396   -5.115096426   -5.115096426   -5.115096426
    6.411411411   -5.113965416   -5.113965417   -5.113965416
    6.426426426   -5.129800255   -5.129800255   -5.129800255
    6.441441441   -5.151222882   -5.151222882   -5.151222882
    6.456456456   -5.176168874   -5.176168874   -5.176168874
    6.471471471   -5.202536337   -5.202536337   -5.202536337
    6.486486486   -5.224244222   -5.224244222   -5.224244222
    6.501501502   -5.234689861   -5.234689861   -5.234689861
