# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    2.357357357    7.648335177    7.648335177    7.648335177
    2.372372372    7.628163953    7.628163953    7.628163953
    2.387387387    7.608021022    7.608021022    7.608021022
    2.402402402    7.587907126    7.587907126    7.587907126
    2.417417417    7.567822990    7.567822990    7.567822990
    2.432432432    7.547769328    7.547769328    7.547769328
    2.447447447    7.527746834    7.527746834    7.527746834
    2.462462462    7.507756191    7.507756191    7.507756191
    2.477477477    7.487798065    7.487798065    7.487798065
    2.492492492    7.467873109    7.467873109    7.467873109
    2.507507508    7.447981960    7.447981960    7.447981960
    2.522522523    7.428125244    7.428125244    7.428125244
    2.537537538    7.408303570    7.408303570    7.408303570
    2.552552553    7.388517536    7.388517536    7.388517536
    2.567567568    7.368767724    7.368767724    7.368767724
    2.582582583    7.349054704    7.349054704    7.349054704
    2.597597598    7.329379034    7.329379034    7.329379034
    2.612612613    7.309741259    7.309741259    7.309741259
    2.627627628    7.290141908    7.290141908    7.290141908
    2.642642643    7.270581502    7.270581502    7.270581502
    2.657657658    7.251060547    7.251060547    7.251060547
    2.672672673    7.231579537    7.231579537    7.231579537
    2.687687688    7.212138956    7.212138956    7.212138956
    2.702702703    7.192739274    7.192739274    7.192739274
    2.717717718    7.173380950    7.173380950    7.173380950
    2.732732733    7.154064431    7.154064431    7.154064431
    2.747747748    7.134790155    7.134790155    7.134790155
    2.762762763    7.115558547    7.115558547    7.115558547
    2.777777778    7.096370021    7.096370021    7.096370021
    2.792792793    7.077224982    7.077224982    7.077224982
    2.807807808    7.058123821    7.058123821    7.058123821
    2.822822823    7.039066922    7.039066922    7.039066922
    2.837837838    7.020054656    7.020054656    7.020054656
    2.852852853    7.001087388    7.001087388    7.001087388
    2.867867868    6.982165468    6.982165468    6.982165468
    2.882882883    6.963289238    6.963289238    6.963289238
    2.897897898    6.944459033    6.944459033    6.944459033
    2.912912913    6.925675175    6.925675175    6.925675175
    2.927927928    6.906937978    6.906937978    6.906937978
    2.942942943    6.888247747    6.888247747    6.888247747
    2.957957958    6.869604777    6.869604777    6.869604777
    2.972972973    6.851009355    6.851009355    6.851009355
    2.987987988    6.832461759    6.832461759    6.832461759
    3.003003003    6.813962259    6.813962259    6.813962259
    3.018018018    6.795511115    6.795511115    6.795511115
    3.033033033    6.777108579    6.777108579    6.777108579
    3.048048048    6.758754896    6.758754896    6.758754896
    3.063063063    6.740450302    6.740450302    6.740450302
    3.078078078    6.722195025    6.722195025    6.722195025
    3.093093093    6.703989284    6.703989284    6.703989284
    3.108108108    6.685833294    6.685833294    6.685833294
    3.123123123    6.667727258    6.667727258    6.667727258
    3.138138138    6.649671375    6.649671375    6.649671375
    3.153153153    6.631665834    6.631665834    6.631665834
    3.168168168    6.613710818    6.613710818    6.613710818
    3.183183183    6.595806504    6.595806504    6.595806504
    3.198198198    6.577953059    6.577953059    6.577953059
    3.213213213    6.560150647    6.560150647    6.560150647
    3.228228228    6.542399423    6.542399423    6.542399423
    3.243243243    6.524699535    6.524699535    6.524699535
    3.258258258    6.507051125    6.507051125    6.507051125
    3.273273273    6.489454329    6.489454329    6.489454329
    3.288288288    6.471909277    6.471909277    6.471909277
    3.303303303    6.454416092    6.454416092    6.454416092
    3.318318318    6.436974892    6.436974892    6.436974892
    3.333333333    6.419585786    6.419585786    6.419585786
    3.348348348    6.402248882    6.402248882    6.402248882
    3.363363363    6.384964279    6.384964279    6.384964279
    3.378378378    6.367732070    6.367732070    6.367732070
    3.393393393    6.350552344    6.350552344    6.350552344
    3.408408408    6.333425183    6.333425183    6.333425183
    3.423423423    6.316350667    6.316350667    6.316350667
    3.438438438    6.299328866    6.299328866    6.299328866
    3.453453453    6.282359849    6.282359849    6.282359849
    3.468468468    6.265443676    6.265443676    6.265443676
    3.483483483    6.248580406    6.248580406    6.248580406
    3.498498498    6.231770090    6.231770090    6.231770090
    3.513513514    6.215012776    6.215012776    6.215012776
    3.528528529    6.198308507    6.198308507    6.198308507
    3.543543544    6.181657320    6.181657320    6.181657320
    3.558558559    6.165059249    6.165059249    6.165059249
    3.573573574    6.148514323    6.148514323    6.148514323
    3.588588589    6.132022566    6.132022566    6.132022566
    3.603603604    6.115584000    6.115584000    6.115584000
    3.618618619    6.099198640    6.099198640    6.099198640
    3.633633634    6.082866498    6.082866498    6.082866498
    3.648648649    6.066587583    6.066587583    6.066587583
    3.663663664    6.050361897    6.050361897    6.050361897
    3.678678679    6.034189442    6.034189442    6.034189442
    3.693693694    6.018070213    6.018070213    6.018070213
    3.708708709    6.002004203    6.002004203    6.002004203
    3.723723724    5.985991401    5.985991401    5.985991401
    3.738738739    5.970031792    5.970031792    5.970031792
    3.753753754    5.954125357    5.954125357    5.954125357
    3.768768769    5.938272075    5.938272075    5.938272075
    3.783783784    5.922471921    5.922471921    5.922471921
    3.798798799    5.906724865    5.906724865    5.906724865
    3.813813814    5.891030877    5.891030877    5.891030877
    3.828828829    5.875389921    5.875389921    5.875389921
    3.843843844    5.859801960    5.859801960    5.859801960
    3.858858859    5.844266951    5.844266951    5.844266951
    3.873873874    5.828784851    5.828784851    5.828784851
    3.888888889    5.813355612    5.813355612    5.813355612
    3.903903904    5.797979185    5.797979185    5.797979185
    3.918918919    5.782655516    5.782655516    5.782655516
    3.933933934    5.767384551    5.767384551    5.767384551
    3.948948949    5.752166230    5.752166230    5.752166230
    3.963963964    5.737000493    5.737000493    5.737000493
    3.978978979    5.721887277    5.721887277    5.721887277
    3.993993994    5.706826514    5.706826514    5.706826514
    4.009009009    5.691818137    5.691818137    5.691818137
    4.024024024    5.676862074    5.676862074    5.676862074
    4.039039039    5.661958252    5.661958252    5.661958252
    4.054054054    5.647106596    5.647106596    5.647106596
    4.069069069    5.632307027    5.632307027    5.632307027
    4.084084084    5.617559465    5.617559465    5.617559465
    4.099099099    5.602863828    5.602863828    5.602863828
    4.114114114    5.588220031    5.588220031    5.588220031
    4.129129129    5.573627988    5.573627988    5.573627988
    4.144144144    5.559087611    5.559087611    5.559087611
    4.159159159    5.544598808    5.544598808    5.544598808
    4.174174174    5.530161487    5.530161487    5.530161487
    4.189189189    5.515775553    5.515775553    5.515775553
    4.204204204    5.501440911    5.501440911    5.501440911
    4.219219219    5.487157463    5.487157463    5.487157463
    4.234234234    5.472925108    5.472925108    5.472925108
    4.249249249    5.458743746    5.458743746    5.458743746
    4.264264264    5.444613272    5.444613272    5.444613272
    4.279279279    5.430533582    5.430533582    5.430533582
    4.294294294    5.416504571    5.416504571    5.416504571
    4.309309309    5.402526129    5.402526129    5.402526129
    4.324324324    5.388598147    5.388598147    5.388598147
    4.339339339    5.374720515    5.374720515    5.374720515
    4.354354354    5.360893120    5.360893120    5.360893120
    4.369369369    5.347115849    5.347115849    5.347115849
    4.384384384    5.333388585    5.333388585    5.333388585
    4.399399399    5.319711214    5.319711214    5.319711214
    4.414414414    5.306083616    5.306083616    5.306083616
    4.429429429    5.292505674    5.292505674    5.292505674
    4.444444444    5.278977266    5.278977266    5.278977266
    4.459459459    5.265498272    5.265498272    5.265498272
    4.474474474    5.252068568    5.252068568    5.252068568
    4.489489489    5.238688032    5.238688032    5.238688032
    4.504504505    5.225356538    5.225356538    5.225356538
    4.519519520    5.212073961    5.212073961    5.212073961
    4.534534535    5.198840173    5.198840173    5.198840173
    4.549549550    5.185655047    5.185655047    5.185655047
    4.564564565    5.172518455    5.172518455    5.172518455
    4.579579580    5.159430265    5.159430265    5.159430265
    4.594594595    5.146390349    5.146390349    5.146390349
    4.609609610    5.133398573    5.133398573    5.133398573
    4.624624625    5.120454807    5.120454807    5.120454807
    4.639639640    5.107558915    5.107558915    5.107558915
    4.654654655    5.094710765    5.094710765    5.094710765
    4.669669670    5.081910222    5.081910222    5.081910222
    4.684684685    5.069157150    5.069157150    5.069157150
    4.699699700    5.056451413    5.056451413    5.056451413
    4.714714715    5.043792874    5.043792874    5.043792874
    4.729729730    5.031181396    5.031181396    5.031181396
    4.744744745    5.018616839    5.018616839    5.018616839
    4.759759760    5.006099065    5.006099065    5.006099065
    4.774774775    4.993627935    4.993627935    4.993627935
    4.789789790    4.981203309    4.981203309    4.981203309
    4.804804805    4.968825046    4.968825046    4.968825046
    4.819819820    4.956493004    4.956493004    4.956493004
    4.834834835    4.944207043    4.944207043    4.944207043
    4.849849850    4.931967020    4.931967020    4.931967020
    4.864864865    4.919772792    4.919772792    4.919772792
    4.879879880    4.907624217    4.907624217    4.907624217
    4.894894895    4.895521150    4.895521150    4.895521150
    4.909909910    4.883463448    4.883463448    4.883463448
    4.924924925    4.871450967    4.871450967    4.871450967
    4.939939940    4.859483562    4.859483562    4.859483562
    4.954954955    4.847561088    4.847561088    4.847561088
    4.969969970    4.835683400    4.835683400    4.835683400
    4.984984985    4.823850351    4.823850351    4.823850351
    5.000000000    4.812061797    4.812061797    4.812061797
    5.015015015    4.800317590    4.800317590    4.800317590
    5.030030030    4.788617585    4.788617585    4.788617585
    5.045045045    4.776961635    4.776961635    4.776961635
    5.060060060    4.765349592    4.765349592    4.765349592
    5.075075075    4.753781309    4.753781309    4.753781309
    5.090090090    4.742256640    4.742256640    4.742256640
    5.105105105    4.730775436    4.730775436    4.730775436
    5.120120120    4.719337551    4.719337551    4.719337551
    5.135135135    4.707942835    4.707942835    4.707942835
    5.150150150    4.696591141    4.696591141    4.696591141
    5.165165165    4.685282321    4.685282321    4.685282321
    5.180180180    4.674016227    4.674016227    4.674016227
    5.195195195    4.662792710    4.662792710    4.662792710
    5.210210210    4.651611622    4.651611622    4.651611622
    5.225225225    4.640472814    4.640472814    4.640472814
    5.240240240    4.629376139    4.629376139    4.629376139
    5.255255255    4.618321447    4.618321447    4.618321447
    5.270270270    4.607308589    4.607308589    4.607308589
    5.285285285    4.596337418    4.596337418    4.596337418
    5.300300300    4.585407785    4.585407785    4.585407785
    5.315315315    4.574519540    4.574519540    4.574519540
    5.330330330    4.563672536    4.563672536    4.563672536
    5.345345345    4.552866624    4.552866624    4.552866624
    5.360360360    4.542101655    4.542101655    4.542101655
    5.375375375    4.531377481    4.531377481    4.531377481
    5.390390390    4.520693953    4.520693953    4.520693953
    5.405405405    4.510050924    4.510050924    4.510050924
    5.420420420    4.499448244    4.499448245    4.499448245
    5.435435435    4.488885767    4.488885767    4.488885767
    5.450450450    4.478363343    4.478363343    4.478363343
    5.465465465    4.467880825    4.467880825    4.467880825
    5.480480480    4.457438065    4.457438065    4.457438065
    5.495495495    4.447034915    4.447034915    4.447034915
    5.510510511    4.436671228    4.436671228    4.436671228
    5.525525526    4.426346856    4.426346856    4.426346856
    5.540540541    4.416061653    4.416061653    4.416061653
    5.555555556    4.405815471    4.405815471    4.405815471
    5.570570571    4.395608162    4.395608162    4.395608162
    5.585585586    4.385439582    4.385439582    4.385439582
    5.600600601    4.375309582    4.375309582    4.375309582
    5.615615616    4.365218017    4.365218017    4.365218017
    5.630630631    4.355164741    4.355164741    4.355164741
    5.645645646    4.345149607    4.345149607    4.345149607
    5.660660661    4.335172470    4.335172470    4.335172470
    5.675675676    4.325233184    4.325233184    4.325233184
    5.690690691    4.315331605    4.315331605    4.315331605
    5.705705706    4.305467587    4.305467587    4.305467587
    5.720720721    4.295640986    4.295640986    4.295640986
    5.735735736    4.285851656    4.285851656    4.285851656
    5.750750751    4.276099455    4.276099455    4.276099455
    5.765765766    4.266384237    4.266384237    4.266384237
    5.780780781    4.256705859    4.256705859    4.256705859
    5.795795796    4.247064178    4.247064178    4.247064178
    5.810810811    4.237459051    4.237459051    4.237459051
    5.825825826    4.227890334    4.227890334    4.227890334
    5.840840841    4.218357885    4.218357885    4.218357885
    5.855855856    4.208861563    4.208861563    4.208861563
    5.870870871    4.199401224    4.199401224    4.199401224
    5.885885886    4.189976728    4.189976728    4.189976728
    5.900900901    4.180587932    4.180587932    4.180587932
    5.915915916    4.171234696    4.171234696    4.171234696
    5.930930931    4.161916880    4.161916880    4.161916880
    5.945945946    4.152634342    4.152634342    4.152634342
    5.960960961    4.143386944    4.143386944    4.143386944
    5.975975976    4.134174544    4.134174544    4.134174544
    5.990990991    4.124997004    4.124997004    4.124997004
    6.006006006    4.115854185    4.115854185    4.115854185
    6.021021021    4.106745948    4.106745948    4.106745948
    6.036036036    4.097672155    4.097672155    4.097672155
    6.051051051    4.088632667    4.088632667    4.088632667
    6.066066066    4.079627348    4.079627348    4.079627348
    6.081081081    4.070656059    4.070656059    4.070656059
    6.096096096    4.061718664    4.061718664    4.061718664
    6.111111111    4.052815027    4.052815027    4.052815027
    6.126126126    4.043945012    4.043945012    4.043945012
    6.141141141    4.035108481    4.035108481    4.035108481
    6.156156156    4.026305301    4.026305301    4.026305301
    6.171171171    4.017535337    4.017535337    4.017535337
    6.186186186    4.008798452    4.008798452    4.008798452
    6.201201201    4.000094514    4.000094514    4.000094514
    6.216216216    3.991423389    3.991423389    3.991423389
    6.231231231    3.982784942    3.982784942    3.982784942
    6.246246246    3.974179041    3.974179041    3.974179041
    6.261261261    3.965605554    3.965605554    3.965605554
    6.276276276    3.957064347    3.957064347    3.957064347
    6.291291291    3.948555290    3.948555290    3.948555290
    6.306306306    3.940078250    3.940078250    3.940078250
    6.321321321    3.931633097    3.931633097    3.931633097
    6.336336336    3.923219699    3.923219699    3.923219699
    6.351351351    3.914837927    3.914837927    3.914837927
    6.366366366    3.906487651    3.906487651    3.906487651
    6.381381381    3.898168741    3.898168741    3.898168741
    6.396396396    3.889881068    3.889881068    3.889881068
    6.411411411    3.881624504    3.881624504    3.881624504
    6.426426426    3.873398921    3.873398921    3.873398921
    6.441441441    3.865204190    3.865204190    3.865204190
    6.456456456    3.857040185    3.857040185    3.857040185
    6.471471471    3.848906778    3.848906778    3.848906778
    6.486486486    3.840803843    3.840803843    3.840803843
    6.501501502    3.832731253    3.832731253    3.832731253
    6.516516517    3.824688884    3.824688884    3.824688884
    6.531531532    3.816676610    3.816676610    3.816676610
    6.546546547    3.808694306    3.808694306    3.808694306
    6.561561562    3.800741848    3.800741848    3.800741848
    6.576576577    3.792819112    3.792819112    3.792819112
    6.591591592    3.784925973    3.784925973    3.784925973
    6.606606607    3.777062310    3.777062310    3.777062310
    6.621621622    3.769228000    3.769228000    3.769228000
    6.636636637    3.761422919    3.761422919    3.761422919
    6.651651652    3.753646948    3.753646948    3.753646948
    6.666666667    3.745899963    3.745899963    3.745899963
    6.681681682    3.738181844    3.738181844    3.738181844
    6.696696697    3.730492471    3.730492471    3.730492471
    6.711711712    3.722831724    3.722831724    3.722831724
