# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    14.839789595   14.839789595   14.839789595
    3.438438438   11.323632301   11.323632301   11.323632301
    3.453453453   11.568168377   11.568168377   11.568168377
    3.468468468   11.815877127   11.815877127   11.815877127
    3.483483483   12.089037059   12.089037059   12.089037059
    3.498498498   12.406417159   12.406417159   12.406417159
    3.513513514   12.722894162   12.722894162   12.722894162
    3.528528529   12.993315009   12.993315009   12.993315009
    3.543543544   13.206154883   13.206154883   13.206154883
    3.558558559   13.349183855   13.349183855   13.349183855
    3.573573574   13.434326707   13.434326707   13.434326707
    3.588588589   13.506939000   13.506939000   13.506939000
    3.603603604   13.574937600   13.574937600   13.574937600
    3.618618619   13.648595145   13.648595144   13.648595145
    3.633633634   13.783119964   13.783119964   13.783119964
    3.648648649   13.990766143   13.990766142   13.990766142
    3.663663664   14.254305937   14.254305937   14.254305937
    3.678678679   14.561581786   14.561581786   14.561581786
    3.693693694   14.870567258   14.870567258   14.870567258
    3.708708709   15.136688018   15.136688018   15.136688018
    3.723723724   15.346775924   15.346775924   15.346775924
    3.738738739   15.527523627   15.527523627   15.527523627
    3.753753754   15.704503554   15.704503554   15.704503554
    3.768768769   15.840652163   15.840652163   15.840652163
    3.783783784   15.860365779   15.860365779   15.860365779
    3.798798799   15.747360064   15.747360063   15.747360064
    3.813813814   15.563587501   15.563587500   15.563587500
    3.828828829   15.368365706   15.368365706   15.368365706
    3.843843844   15.176153565   15.176153565   15.176153565
    3.858858859   14.996230759   14.996230758   14.996230759
    3.873873874   14.842028745   14.842028744   14.842028745
    3.888888889   14.701852243   14.701852243   14.701852243
    3.903903904   14.548318647   14.548318646   14.548318647
    3.918918919   14.390017562   14.390017562   14.390017562
    3.933933934   14.285685597   14.285685597   14.285685597
    3.948948949   14.246453542   14.246453542   14.246453542
    3.963963964   14.224161957   14.224161957   14.224161957
    3.978978979   14.209511894   14.209511894   14.209511894
    3.993993994   14.197486046   14.197486046   14.197486046
    4.009009009   14.119394508   14.119394508   14.119394508
    4.024024024   13.930386554   13.930386554   13.930386554
    4.039039039   13.686235341   13.686235340   13.686235340
    4.054054054   13.486465338   13.486465338   13.486465338
    4.069069069   13.391952620   13.391952619   13.391952619
    4.084084084   13.430785323   13.430785322   13.430785322
    4.099099099   13.594240476   13.594240475   13.594240475
    4.114114114   13.819877847   13.819877847   13.819877847
    4.129129129   14.052557755   14.052557754   14.052557754
    4.144144144   14.275643151   14.275643151   14.275643151
    4.159159159   14.470487667   14.470487667   14.470487667
    4.174174174   14.612407890   14.612407890   14.612407890
    4.189189189   14.698430053   14.698430053   14.698430053
