# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    7.462462462    3.506722263    3.506722263    3.506722263
    7.477477477    3.499841602    3.499841602    3.499841602
    7.492492492    3.492986780    3.492986780    3.492986780
    7.507507508    3.486157682    3.486157682    3.486157682
    7.522522523    3.479354192    3.479354192    3.479354192
    7.537537538    3.472576196    3.472576196    3.472576196
    7.552552553    3.465823578    3.465823578    3.465823578
    7.567567568    3.459096226    3.459096226    3.459096226
    7.582582583    3.452394027    3.452394027    3.452394027
    7.597597598    3.445716867    3.445716867    3.445716867
    7.612612613    3.439064635    3.439064635    3.439064635
    7.627627628    3.432437219    3.432437219    3.432437219
    7.642642643    3.425834507    3.425834507    3.425834507
    7.657657658    3.419256391    3.419256391    3.419256391
    7.672672673    3.412702759    3.412702759    3.412702759
    7.687687688    3.406173502    3.406173502    3.406173502
    7.702702703    3.399668511    3.399668511    3.399668511
    7.717717718    3.393187678    3.393187678    3.393187678
    7.732732733    3.386730895    3.386730895    3.386730895
    7.747747748    3.380298054    3.380298054    3.380298054
    7.762762763    3.373889049    3.373889049    3.373889049
    7.777777778    3.367503774    3.367503774    3.367503774
    7.792792793    3.361142122    3.361142122    3.361142122
    7.807807808    3.354803988    3.354803988    3.354803988
    7.822822823    3.348489267    3.348489267    3.348489267
    7.837837838    3.342197856    3.342197856    3.342197856
    7.852852853    3.335929649    3.335929649    3.335929649
    7.867867868    3.329684545    3.329684545    3.329684545
    7.882882883    3.323462440    3.323462440    3.323462440
    7.897897898    3.317263231    3.317263231    3.317263231
    7.912912913    3.311086818    3.311086818    3.311086818
    7.927927928    3.304933098    3.304933098    3.304933098
    7.942942943    3.298801970    3.298801970    3.298801970
    7.957957958    3.292693335    3.292693335    3.292693335
    7.972972973    3.286607093    3.286607093    3.286607093
    7.987987988    3.280543144    3.280543144    3.280543144
    8.003003003    3.274501389    3.274501389    3.274501389
    8.018018018    3.268481729    3.268481729    3.268481729
    8.033033033    3.262484068    3.262484068    3.262484068
    8.048048048    3.256508306    3.256508306    3.256508306
    8.063063063    3.250554348    3.250554348    3.250554348
    8.078078078    3.244622097    3.244622097    3.244622097
    8.093093093    3.238711456    3.238711456    3.238711456
    8.108108108    3.232822330    3.232822330    3.232822330
    8.123123123    3.226954624    3.226954624    3.226954624
    8.138138138    3.221108243    3.221108243    3.221108243
    8.153153153    3.215283093    3.215283093    3.215283093
    8.168168168    3.209479080    3.209479080    3.209479080
    8.183183183    3.203696111    3.203696111    3.203696111
    8.198198198    3.197934093    3.197934093    3.197934093
    8.213213213    3.192192934    3.192192934    3.192192934
    8.228228228    3.186472541    3.186472541    3.186472541
    8.243243243    3.180772823    3.180772823    3.180772823
    8.258258258    3.175093689    3.175093689    3.175093689
    8.273273273    3.169435048    3.169435048    3.169435048
    8.288288288    3.163796811    3.163796811    3.163796811
    8.303303303    3.158178886    3.158178886    3.158178886
    8.318318318    3.152581186    3.152581186    3.152581186
    8.333333333    3.147003621    3.147003621    3.147003621
